"","INVENTORY_ID","province","notebook","class","subclass","IFN3_ID","X","Y","Forest_type","Deadwood","species_1","species_2","species_3","N","N_dead","N_alive","N_sp_1","N_sp_2","N_sp_3","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","DBHm","Dg","Do","G","G_dead","G_alive","G_sp_1","G_sp_2","G_sp_3","Hm","Ho","Fcc","slenderness","dominant_slenderness","SDI","S","S_staggered"
"347","IFN3",49,2181,"N",NA,"49_2181_N_N",298000,4585000,"natural",1,257,55,NA,815.297721812083,783.466733193703,31.8309886183791,491.894877449351,323.402844362731,NA,0,0,413.802852038928,190.985931710274,56.5884242104517,56.5884242104517,14.1471060526129,42.4413181578388,40.7436654315252,21.4934842963734,23.9848145626069,44.2426395939086,36.8365408055556,36.2397845555556,0.59675625,28.1563160555556,8.68022475,NA,10.7352941176471,15.5837563451777,50,49.9467372047185,35.2233874113679,762.817031151916,22.4734493928853,41.8278024116084
"348","IFN3",49,2182,"N",NA,"49_2182_N_N",299000,4580000,"natural",1,58,NA,NA,79.2237938946324,74.1308357156917,5.09295817894065,79.2237938946324,NA,NA,0,0,0,0,0,0,14.1471060526129,14.1471060526129,50.9295817894065,52.8867857142857,54.7637388176311,51.6164179104478,18.6608618888889,17.6787808888889,0.982081,18.6608618888889,NA,NA,15.6357142857143,15.2770833333333,50,29.5645009893101,29.5973334682744,278.896672388618,73.541373084002,136.875918274025
"349","IFN3",49,2182,"N",NA,"49_2182_R_1",299000,4580000,"natural",0,51,58,NA,80.4970334393675,NA,80.4970334393675,43.5730866420478,36.9239467973197,NA,0,0,31.8309886183791,0,0,0,0,28.2942121052258,20.3718327157626,32.8567662565905,37.4436973937764,51.6164179104478,8.86394822222222,NA,8.86394822222222,7.46969922222222,1.394249,NA,11.334446397188,15.2770833333333,50,34.4965365997165,29.5973334682744,153.942671206223,72.9574446928291,135.789105077639
"350","IFN3",49,2183,"N",NA,"49_2183_N_N",732000,4579000,"other",0,43,NA,NA,15.278874536822,NA,15.278874536822,15.278874536822,NA,NA,0,0,0,0,0,0,0,0,15.278874536822,53.3666666666667,53.5602153343941,53.3666666666667,3.442436,NA,3.442436,3.442436,NA,NA,8.16666666666667,8.16666666666667,15,15.3029356652092,15.3029356652092,51.9026539575451,313.263277942803,583.048657263647
"352","IFN3",49,2185,"N",NA,"49_2185_N_N",729000,4576000,"other",0,44,43,NA,29.4259805894349,NA,29.4259805894349,24.3330224104942,5.09295817894065,NA,0,0,0,0,0,0,0,14.1471060526129,15.278874536822,44.3807692307692,44.7208994336412,44.3807692307692,4.62212711111111,NA,4.62212711111111,3.86522711111111,0.7569,NA,6.625,6.625,30,14.9276367102869,14.9276367102869,74.8353217442606,278.25863176343,517.8976696123
"353","IFN3",49,2186,"N",NA,"49_2186_N_N",728000,4574000,"other",0,45,NA,NA,700.281749604339,NA,700.281749604339,700.281749604339,NA,NA,0,636.619772367581,0,63.6619772367581,0,0,0,0,0,10.1545454545455,10.524441250554,13.6666666666667,6.0920125,NA,6.0920125,6.0920125,NA,NA,4.13636363636364,4.83333333333333,10,40.734109221128,35.3658536585366,174.666077150836,78.1838132524793,145.516473031777
"355","IFN3",49,2188,"N",NA,"49_2188_N_N",743000,4576000,"other",0,45,NA,NA,56.1640110288733,NA,56.1640110288733,56.1640110288733,NA,NA,0,0,0,31.8309886183791,14.1471060526129,0,0,0,10.1859163578813,31.9366498740554,40.1641161730181,31.9366498740554,7.11581136111111,NA,7.11581136111111,7.11581136111111,NA,NA,6.73803526448363,6.73803526448363,60,21.0981279847936,21.0981279847936,120.205609936577,198.033043675921,368.581025415182
"356","IFN3",49,2189,"N",NA,"49_2189_N_N",738000,4575000,"other",0,45,43,NA,160.711124757683,NA,160.711124757683,123.787177960363,36.9239467973197,NA,0,0,63.6619772367581,63.6619772367581,14.1471060526129,0,14.1471060526129,0,5.09295817894065,20.4725792253521,22.0639265588349,22.2317233809001,6.14471052777778,NA,6.14471052777778,4.40946527777778,1.73524525,NA,6.3631161971831,6.57628979143798,NA,31.0811653340844,29.5806567883435,131.511316671613,119.948849596113,223.2499645557
"357","IFN3",49,219,"A",NA,"49_219_A_1",719000,4655000,"natural",0,43,NA,NA,205.133037762887,NA,205.133037762887,205.133037762887,NA,NA,0,127.323954473516,63.6619772367581,0,14.1471060526129,0,0,0,0,11.0870689655172,12.0348792667611,11.0870689655172,2.33350625,NA,2.33350625,2.33350625,NA,NA,6.66206896551724,6.66206896551724,40,60.0886400746443,60.0886400746443,63.4528139694794,104.802844480677,195.060072642879
"358","IFN3",49,2190,"N",NA,"49_2190_N_N",741000,4575000,"other",0,45,NA,NA,402.343696136311,NA,402.343696136311,402.343696136311,NA,NA,0,381.971863420549,0,0,0,0,0,0,20.3718327157626,10.7056962025316,14.8181989117214,15.7586206896552,6.938697,NA,6.938697,6.938697,NA,NA,4.57594936708861,4.70689655172414,20,42.7431274017145,29.8687089715536,173.792142334745,105.917262079675,197.134237508272
"359","IFN3",49,2191,"N",NA,"49_2191_N_N",254000,4570000,"other",0,45,NA,NA,15.278874536822,NA,15.278874536822,15.278874536822,NA,NA,0,0,0,0,0,0,0,0,15.278874536822,75.5666666666667,77.5993341895835,75.5666666666667,7.225988,NA,7.225988,7.225988,NA,NA,8,8,40,10.5866784296427,10.5866784296427,94.1065241022974,319.789596233278,595.195504289973
"360","IFN3",49,2192,"N",NA,"49_2192_N_N",749000,4570000,"other",0,45,44,NA,75.8284884420053,NA,75.8284884420053,70.7355302630646,5.09295817894065,NA,0,0,0,0,14.1471060526129,42.4413181578388,14.1471060526129,0,5.09295817894065,30.684328358209,31.9585739319074,30.684328358209,6.08270933333333,NA,6.08270933333333,4.51770833333333,1.565001,NA,7.28731343283582,7.28731343283582,40,23.7493007758348,23.7493007758348,112.460872571945,157.585535298039,293.299729745122
"361","IFN3",49,2193,"N",NA,"49_2193_N_N",264000,4579000,"other",0,45,NA,NA,10.1859163578813,NA,10.1859163578813,10.1859163578813,NA,NA,0,0,0,0,0,0,0,0,10.1859163578813,60.475,60.5056299033404,60.475,2.928745,NA,2.928745,2.928745,NA,NA,6.75,6.75,30,11.1616370400992,11.1616370400992,42.0812497453092,464.190421227963,863.955723086786
"362","IFN3",49,2194,"N",NA,"49_2194_N_N",268000,4576000,"plantation",0,46,NA,NA,20.3718327157626,NA,20.3718327157626,20.3718327157626,NA,NA,0,0,0,0,0,0,0,0,20.3718327157626,58.45,59.5978921607132,58.45,5.683054,NA,5.683054,5.683054,NA,NA,10.125,10.125,25,17.32249786142,17.32249786142,82.1451603880588,218.821463074755,407.272633626395
"363","IFN3",49,2195,"N",NA,"49_2195_N_N",273000,4576000,"natural",0,44,45,NA,300.626003618025,NA,300.626003618025,141.471060526129,159.154943091895,NA,0,254.647908947033,31.8309886183791,0,0,0,0,14.1471060526129,0,10.7229411764706,12.8880667559523,12.4663265306122,3.92185902777778,NA,3.92185902777778,2.81182777777778,1.11003125,NA,3.12941176470588,3.22448979591837,45,29.1842668275824,25.8655971187689,103.796859025343,178.865145964835,332.905547917764
"364","IFN3",49,2196,"N",NA,"49_2196_N_N",287000,4569000,"natural",0,58,75,NA,71.4428855656952,NA,71.4428855656952,52.2028213341417,19.2400642315536,NA,0,0,31.8309886183791,0,0,0,0,14.1471060526129,25.4647908947033,32.0121782178218,35.202666204718,32.0121782178218,6.95344436111111,NA,6.95344436111111,4.52990425,2.42354011111111,NA,15.7237623762376,15.7237623762376,70,49.1180645979408,49.1180645979408,123.742544864833,75.2426416221905,140.042335810577
"365","IFN3",49,2197,"N",NA,"49_2197_N_N",301000,4577000,"natural",1,51,58,NA,272.048849391746,240.217860773367,31.8309886183791,261.862933033865,10.1859163578813,NA,0,0,63.6619772367581,31.8309886183791,0,14.1471060526129,14.1471060526129,56.5884242104517,91.6732472209317,33.7060842433697,36.7430839038939,48.2377005347594,28.8461583888889,28.3871521388889,0.45900625,26.8043413888889,2.041817,NA,18.3211128445138,25.8609625668449,50,54.3555065970551,53.6115160551857,504.731052677676,23.444008362954,43.6342161987906
"366","IFN3",49,2198,"N",NA,"49_2198_N_N",300000,4565000,"natural",0,258,NA,NA,634.214764338637,NA,634.214764338637,634.214764338637,NA,NA,0,0,159.154943091895,190.985931710274,127.323954473516,84.8826363156775,42.4413181578388,14.1471060526129,15.278874536822,22.6876198973901,23.9828391970926,36.4457627118644,28.6501843333333,NA,28.6501843333333,28.6501843333333,NA,NA,19.939437876422,22.8474576271186,70,87.8868650241966,62.6889271264475,593.311942319803,17.379766823273,32.3473909115986
"367","IFN3",49,22,"A",NA,"49_22_A_4",720000,4673000,"plantation",0,21,25,NA,1050.42262440651,NA,1050.42262440651,827.605704077856,222.816920328653,NA,0,891.267681314614,127.323954473516,31.8309886183791,0,0,0,0,0,10.9121212121212,11.1128099711345,15.0125,10.1883,NA,10.1883,7.33878125,2.84951875,NA,5.3,6.5,30,48.5698417106359,43.2972522897585,285.902329185739,47.4684017931203,88.3486507249772
"368","IFN3",49,220,"A",NA,"49_220_A_1",714000,4654000,"natural",0,43,NA,NA,77.809083289371,NA,77.809083289371,77.809083289371,NA,NA,0,0,0,63.6619772367581,0,0,14.1471060526129,0,0,23.4886363636364,23.9983167023326,23.4886363636364,3.51950625,NA,3.51950625,3.51950625,NA,NA,10.5545454545455,10.5545454545455,40,44.9346879535559,44.9346879535559,72.8663033108023,107.410148266757,199.912811787841
"369","IFN3",49,221,"A",NA,"49_221_A_1",718000,4654000,"natural",1,43,NA,NA,1679.96884374778,374.898310394242,1305.07053335354,1679.96884374778,NA,NA,0,1400.56349920868,190.985931710274,31.8309886183791,14.1471060526129,42.4413181578388,0,0,0,10.4602105263158,11.2234210001839,22.8485294117647,16.6204055555556,8.38154930555556,8.23885625,16.6204055555556,NA,NA,2.16021052631579,12.7617647058824,60,20.6516926297146,55.8537684237626,464.577899653738,19.1178325409696,35.5822957162531
"371","IFN3",49,223,"A",NA,"49_223_A_4",722000,4654000,"natural",0,43,NA,NA,56.5884242104517,NA,56.5884242104517,56.5884242104517,NA,NA,0,0,0,14.1471060526129,14.1471060526129,0,0,28.2942121052258,0,32.1875,33.2577716481426,32.1875,4.91590833333333,NA,4.91590833333333,4.91590833333333,NA,NA,9.5,9.5,0,29.5145631067961,29.5145631067961,89.4689597068376,139.930567176751,260.440131503195
"372","IFN3",49,224,"A",NA,"49_224_A_1",260000,4670000,"natural",0,44,NA,NA,286.478897565412,NA,286.478897565412,286.478897565412,NA,NA,0,254.647908947033,31.8309886183791,0,0,0,0,0,0,9.26666666666667,9.36447186622574,9.88,1.9731,NA,1.9731,1.9731,NA,NA,4.6,5.16,40,49.6402877697842,52.2267206477733,59.2419850278227,114.499602771674,213.10777340916
"373","IFN3",49,228,"A",NA,"49_228_A_1",738000,4670000,"natural",0,43,NA,NA,60.1252007236049,NA,60.1252007236049,60.1252007236049,NA,NA,0,0,0,31.8309886183791,28.2942121052258,0,0,0,0,22.0588235294118,22.1136901967457,22.0588235294118,2.30923888888889,NA,2.30923888888889,2.30923888888889,NA,NA,8.91176470588235,8.91176470588235,30,40.4,40.4,49.3792040344643,144.713157303291,269.341534724899
"374","IFN3",49,229,"A",NA,"49_229_A_1",746000,4670000,"natural",0,45,NA,NA,650.766878420194,NA,650.766878420194,650.766878420194,NA,NA,0,254.647908947033,350.14087480217,31.8309886183791,14.1471060526129,0,0,0,0,13.5135869565217,13.8286908352668,18.2548387096774,9.77411527777778,NA,9.77411527777778,9.77411527777778,NA,NA,5.79184782608696,6.85483870967742,40,42.859440981299,37.5508040289804,251.585345236594,57.1860420150034,106.435217143958
"375","IFN3",49,23,"A",NA,"49_23_A_1",721000,4673000,"plantation",0,43,21,NA,259.740867125973,NA,259.740867125973,5.09295817894065,254.647908947033,NA,0,254.647908947033,0,0,0,0,0,0,5.09295817894065,9.35098039215686,12.8766660829488,10.8903846153846,3.382494,NA,3.382494,2.067844,1.31465,NA,3.51960784313725,3.82692307692308,20,37.6389180121619,35.1403849549709,89.5531946810329,162.136250023431,301.769564216795
"379","IFN3",49,234,"A",NA,"49_234_A_6C",741000,4668000,"plantation",0,258,NA,NA,272.331791512799,NA,272.331791512799,272.331791512799,NA,NA,0,0,31.8309886183791,141.471060526129,99.0297423682904,0,0,0,0,21.2155844155844,21.3957879092998,23.65625,9.7914,NA,9.7914,9.7914,NA,NA,19.2454545454545,20.6875,40,90.7137610186092,87.4504623513871,212.119954485917,29.2915812829918,54.5177757454726
"380","IFN3",49,235,"A",NA,"49_235_A_1",746000,4668000,"other",1,45,NA,NA,159.154943091895,NA,159.154943091895,159.154943091895,NA,NA,0,127.323954473516,31.8309886183791,0,0,0,0,0,0,9.35,9.94899492411168,9.35,1.23728125,NA,1.23728125,1.23728125,NA,NA,0,NA,NA,0,NA,36.2712104044165,NA,NA
"382","IFN3",49,236,"A",NA,"49_236_A_3E",259000,4667000,"natural",0,26,NA,NA,265.258238486492,NA,265.258238486492,265.258238486492,NA,NA,0,0,31.8309886183791,63.6619772367581,127.323954473516,42.4413181578388,0,0,0,22.6693333333333,23.1108444963254,26.44375,11.1273152777778,NA,11.1273152777778,11.1273152777778,NA,NA,9.784,10.1875,0,43.159628279026,38.5251713542898,233.829634613181,60.2695484434742,112.174269274773
"383","IFN3",49,237,"A",NA,"49_237_A_1",734000,4667000,"natural",0,43,NA,NA,113.176848420903,NA,113.176848420903,113.176848420903,NA,NA,0,0,0,0,0,28.2942121052258,56.5884242104517,28.2942121052258,0,34.975,35.2029828281639,34.975,11.0155555555556,NA,11.0155555555556,11.0155555555556,NA,NA,16.4,16.4,70,46.8906361686919,46.8906361686919,196.030623682042,57.3161953040625,106.677459710411
"384","IFN3",49,238,"A",NA,"49_238_A_1",740000,4667000,"other",0,43,NA,NA,28.2942121052258,NA,28.2942121052258,28.2942121052258,NA,NA,0,0,0,0,0,14.1471060526129,14.1471060526129,0,0,32.875,33.1025867569288,32.875,2.43506944444444,NA,2.43506944444444,2.43506944444444,NA,NA,12.65,12.65,30,38.4790874524715,38.4790874524715,44.3999307277567,148.614324582866,276.602425177983
"385","IFN3",49,239,"A",NA,"49_239_A_1",741000,4667000,"natural",0,43,NA,NA,205.133037762887,NA,205.133037762887,205.133037762887,NA,NA,0,127.323954473516,31.8309886183791,31.8309886183791,14.1471060526129,0,0,0,0,13.5422413793103,14.5915259418042,13.5422413793103,3.43025902777778,NA,3.43025902777778,3.43025902777778,NA,NA,6.82758620689655,6.82758620689655,50,50.4169584314724,50.4169584314724,86.4417478296749,102.262169462963,190.331343609112
"387","IFN3",49,240,"A",NA,"49_240_A_1",743000,4667000,"natural",0,26,NA,NA,1343.97507499823,NA,1343.97507499823,1343.97507499823,NA,NA,0,381.971863420549,477.464829275686,286.478897565412,155.618166578742,28.2942121052258,14.1471060526129,0,0,16.5056578947368,17.3751684959645,28.01875,31.8668506944444,NA,31.8668506944444,31.8668506944444,NA,NA,7.53026315789474,10.15,70,45.6223145173505,36.225741690832,749.520620477542,26.8743736123009,50.0188453378649
"388","IFN3",49,241,"A",NA,"49_241_A_1",744000,4667000,"natural",0,26,NA,NA,335.993768749557,NA,335.993768749557,335.993768749557,NA,NA,0,0,0,95.4929658551372,141.471060526129,84.8826363156775,14.1471060526129,0,0,24.9731578947368,25.3537877373693,30.14375,16.9631618055556,NA,16.9631618055556,16.9631618055556,NA,NA,8.97578947368421,9.6,50,35.9417479820439,31.8473978851337,343.657861785293,56.8281025343446,105.769016704027
"391","IFN3",49,244,"A",NA,"49_244_A_1",748000,4667000,"natural",1,45,NA,NA,484.538382301992,229.89047335496,254.647908947033,484.538382301992,NA,NA,0,254.647908947033,0,45.978094670992,56.5884242104517,70.7355302630646,56.5884242104517,0,0,17.9010948905109,20.5010579217856,31.8625,15.9944979166667,14.3998729166667,1.594625,15.9944979166667,NA,NA,3.25620437956204,6.975,30,18.1899732920141,21.8909376225971,352.399585336313,65.1315922783092,121.223552510503
"392","IFN3",49,245,"A",NA,"49_245_A_1",739000,4666000,"natural",0,43,NA,NA,109.64007190775,NA,109.64007190775,109.64007190775,NA,NA,0,0,31.8309886183791,63.6619772367581,0,0,14.1471060526129,0,0,18.8435483870968,20.1412451964747,18.8435483870968,3.49326736111111,NA,3.49326736111111,3.49326736111111,NA,NA,9.60322580645161,9.60322580645161,40,50.9629376016434,50.9629376016434,77.5057879501308,99.4484922992869,185.094500328188
"393","IFN3",49,246,"A",NA,"49_246_A_3C",259000,4666000,"natural",0,26,25,NA,1004.44452973552,NA,1004.44452973552,877.120575262001,127.323954473516,NA,0,318.309886183791,381.971863420549,190.985931710274,56.5884242104517,56.5884242104517,0,0,0,15.8572183098592,16.6182671953927,26.41875,21.7864923611111,NA,21.7864923611111,20.5432673611111,1.243225,NA,6.49014084507042,8.55,NA,40.9286213902675,32.3633782824698,521.521662666702,36.9037845657847,68.6856824723527
"397","IFN3",49,25,"A",NA,"49_25_A_4",710000,4672000,"natural",0,43,NA,NA,608.325560262355,NA,608.325560262355,608.325560262355,NA,NA,0,127.323954473516,127.323954473516,254.647908947033,84.8826363156775,14.1471060526129,0,0,0,17.0101744186047,17.9810708770007,24.0648648648649,15.4474590277778,NA,15.4474590277778,15.4474590277778,NA,NA,7.14069767441861,9.55135135135135,5,41.9789797487824,39.6900269541779,358.443998492668,42.4489689941154,79.0064336195964
"398","IFN3",49,250,"A",NA,"49_250_A_1",740000,4666000,"natural",0,43,NA,NA,84.8826363156775,NA,84.8826363156775,84.8826363156775,NA,NA,0,0,0,0,42.4413181578388,42.4413181578388,0,0,0,27.4666666666667,27.562020970894,27.4666666666667,5.06443333333333,NA,5.06443333333333,5.06443333333333,NA,NA,10.85,10.85,40,39.502427184466,39.502427184466,99.2714567787069,100.037039800682,186.18991065741
"399","IFN3",49,251,"A",NA,"49_251_A_1",741000,4666000,"natural",0,43,NA,NA,166.228496118202,NA,166.228496118202,166.228496118202,NA,NA,0,0,95.4929658551372,0,0,42.4413181578388,28.2942121052258,0,0,21.0351063829787,22.9219153241534,25.9913793103448,6.85957430555556,NA,6.85957430555556,6.85957430555556,NA,NA,10.3872340425532,11,40,49.3804683153796,42.3217247097844,144.615373172939,70.5106270616573,131.235064323829
"401","IFN3",49,253,"A",NA,"49_253_A_1",747000,4666000,"natural",0,45,NA,NA,572.957795130823,NA,572.957795130823,572.957795130823,NA,NA,0,381.971863420549,190.985931710274,0,0,0,0,0,0,11.6222222222222,11.8678721297834,15.5375,6.3380875,NA,6.3380875,6.3380875,NA,NA,4.54444444444444,5.225,30,39.1013384321224,33.6283185840708,173.299518545813,79.9562448048166,148.815339861839
"405","IFN3",49,257,"A",NA,"49_257_A_1",261000,4665000,"natural",1,26,NA,NA,1404.10027572183,1213.11434401156,190.985931710274,1404.10027572183,NA,NA,0,381.971863420549,445.633840657307,364.287980854783,183.912378683968,28.2942121052258,0,0,0,16.6316120906801,17.4426767163972,27.43125,33.5516798611111,31.2346736111111,2.31700625,33.5516798611111,NA,NA,10.1214105793451,13.5625,80,60.8564613229336,49.4417862838915,787.940614772848,19.6771042480573,36.6232176526014
"406","IFN3",49,258,"A",NA,"49_258_A_1",742000,4665000,"natural",0,43,45,NA,159.154943091895,NA,159.154943091895,127.323954473516,31.8309886183791,NA,0,127.323954473516,31.8309886183791,0,0,0,0,0,0,12.15,12.1910828067075,12.15,1.85778125,NA,1.85778125,1.357225,0.50055625,NA,6.06,6.06,30,49.8765432098765,49.8765432098765,50.2602077043121,130.802881109109,243.451593489383
"407","IFN3",49,259,"A",NA,"49_259_A_3C",737000,4664000,"natural",0,43,NA,NA,222.816920328653,NA,222.816920328653,222.816920328653,NA,NA,0,127.323954473516,31.8309886183791,63.6619772367581,0,0,0,0,0,12.7642857142857,13.9654548286631,12.7642857142857,3.41309375,NA,3.41309375,3.41309375,NA,NA,6.6,6.6,NA,51.7067711247902,51.7067711247902,87.5120512982827,101.503725104648,188.919719598699
"409","IFN3",49,26,"A",NA,"49_26_A_4C",711000,4672000,"plantation",0,21,NA,NA,1177.74657888003,NA,1177.74657888003,1177.74657888003,NA,NA,0,381.971863420549,763.943726841098,31.8309886183791,0,0,0,0,0,13.2364864864865,13.4677718416365,17.2625,16.77773125,NA,16.77773125,16.77773125,NA,NA,7.16216216216216,8.15,20,54.1092394078612,47.2121650977553,436.393041360852,35.7533273784476,66.5444403749029
"411","IFN3",49,261,"A",NA,"49_261_A_1",263000,4664000,"natural",1,26,45,NA,1089.32716605119,834.679257104162,254.647908947033,1057.49617743282,31.8309886183791,NA,0,127.323954473516,350.14087480217,286.478897565412,212.206590789194,56.5884242104517,42.4413181578388,14.1471060526129,0,19.164448051948,20.2563632378415,31.91875,35.1051770833333,31.8334145833333,3.2717625,34.6987708333333,0.40640625,NA,9.27337662337662,15.0125,80,48.3884357026081,47.0334834540826,777.133784840128,20.1821677865743,37.5632468187998
"412","IFN3",49,262,"A",NA,"49_262_A_1",738000,4664000,"natural",0,45,NA,NA,222.816920328653,NA,222.816920328653,222.816920328653,NA,NA,0,127.323954473516,63.6619772367581,31.8309886183791,0,0,0,0,0,14,14.2529696153869,14,3.555075,NA,3.555075,3.555075,NA,NA,6.74285714285714,6.74285714285714,50,48.1632653061225,48.1632653061225,90.4216765212275,99.3532224541261,184.917183166523
